# Site ID, Site Name, Latitude, Longitude, Altitude (m)
Kangerlussuaq_P-D,Kangerlussuaq,66.995800,-50.621400,320.0
Kangerlussuaq_P-S,Kangerlussuaq,66.995800,-50.621400,320.0
Kanpur_P-D,Kanpur,26.512778,80.231639,123.0
Kanpur_P-S,Kanpur,26.512778,80.231639,123.0
KanzelhoheObs_P-D,Kanzelhohe Obs,46.677232,13.901269,1526.0
KanzelhoheObs_P-S,Kanzelhohe Obs,46.677232,13.901269,1526.0
Kaohsiung_P-D,Kaohsiung,22.675621,120.292171,15.0
Kaohsiung_P-S,Kaohsiung,22.675621,120.292171,15.0
Karachi_P-D,Karachi,24.945740,67.135940,49.0
Karachi_P-S,Karachi,24.945740,67.135940,49.0
Karlsruhe_P-D,Karlsruhe,49.093300,8.427900,140.0
Karlsruhe_P-S,Karlsruhe,49.093300,8.427900,140.0
KarunyaUniversity_P-D,Karunya University,10.935300,76.744100,478.0
KarunyaUniversity_P-S,Karunya University,10.935300,76.744100,478.0
KelloggLTER_P-D,Kellogg Lter,42.407983,-85.371717,293.0
KelloggLTER_P-S,Kellogg Lter,42.407983,-85.371717,293.0
KelownaUAS_P-D,Kelowna Uas,49.941294,-119.400111,456.0
KelownaUAS_P-S,Kelowna Uas,49.941294,-119.400111,456.0
KemigawaOffshore_P-S,Kemigawa Offshore,35.610833,140.023330,8.2
KeyBiscayne_P-D,Key Biscayne,25.731966,-80.163330,10.0
KeyBiscayne_P-S,Key Biscayne,25.731966,-80.163330,10.0
KluaneLake_P-D,Kluane Lake,61.027000,-138.410000,773.0
KluaneLake_P-S,Kluane Lake,61.027000,-138.410000,773.0
KoforiduaANUC_P-D,Koforidua Anuc,6.109408,-0.302058,205.0
