# Site ID, Site Name, Latitude, Longitude, Altitude (m)
CZ0BZNO,Znojmo,48.842957,16.060127,225.0
CZ0CCBD,Ceske Budejovice,48.984371,14.465661,383.0
CZ0CCHU,CZ0CCHU,49.068428,13.614777,
CZ0CHVO,Hojna Voda,48.724197,14.723382,818.0
CZ0CKOC,CZ0CKOC,49.467274,13.837456,
CZ0CPRA,CZ0CPRA,49.016087,14.000444,
CZ0CTAB,CZ0CTAB,49.411232,14.676389,
CZ0EMTP,Moravska Trebova - Piaristicka.,49.758995,16.666721,350.0
CZ0EPAO,Pardubice-Rosice,50.042213,15.739382,217.0
CZ0EPAU,Pardubice Dukla,50.024040,15.763547,239.0
CZ0ESVR,Svratouch,49.735085,16.034197,735.0
CZ0HHKB,Hradec Kralove-Brnen,50.195374,15.846372,232.0
CZ0HHKO,Hradec Kralove-observator,50.177658,15.838376,276.0
CZ0HKRY,Krkonose-Rychory,50.660454,15.850055,1001.0
CZ0HPLO,Polom,50.350563,16.322727,747.0
CZ0HTRT,Trutnov - Tkalcovska,50.565880,15.903927,432.0
CZ0JJIH,CZ0JJIH,49.401649,15.609935,
CZ0JKMY,Kostelni Myslova,49.159153,15.439048,569.0
CZ0JKOS,Kosetice,49.573395,15.080278,535.0
CZ0JTRE,Trebic,49.223442,15.865775,462.0
CZ0KCHM,Cheb,50.065865,12.363423,493.0
CZ0KPRB,Prebuz,50.372478,12.615380,904.0
CZ0KSOM,CZ0KSOM,50.172825,12.672803,
CZ0LCLM,Ceska Lipa,50.698044,14.537345,299.0
CZ0LFRT,Frydlant,50.940651,15.069817,366.0
CZ0LLIL,Liberec-Rochlice,50.755100,15.069967,422.0
CZ0LSOU,Sous,50.789646,15.319683,771.0
CZ0MBEL,CZ0MBEL,49.587082,17.804220,
CZ0MJES,Jesenik-lazne,50.242218,17.190161,625.0
CZ0MLOS,Lostice,49.747917,16.925777,258.0
CZ0MOLJ,CZ0MOLJ,49.601635,17.237862,
CZ0MPRR,Prerov,49.451656,17.454159,210.0
CZ0MPST,Prostejov,49.467838,17.114702,218.0
CZ0PKUJ,Kamenny Ujezd,49.722000,13.618538,385.0
CZ0PPLA,CZ0PPLA,49.732449,13.402281,
CZ0PPLE,CZ0PPLE,49.747318,13.381035,
CZ0PPLL,Plzen-Lochotin,49.770123,13.368189,360.0
CZ0PPLV,Plzen-Doubravka,49.768616,13.423346,348.0
CZ0PPRM,Primda,49.669582,12.677884,740.0
CZ0SBER,Beroun,49.957912,14.058275,216.0
CZ0SKLM,CZ0SKLM,50.143875,14.101753,
CZ0SKLS,Kladno-Svermov,50.167412,14.106048,219.0
CZ0SMBO,Mlada Boleslav,50.428627,14.913831,224.0
CZ0SONR,Ondrejov,49.913506,14.782586,514.0
CZ0SPBR,CZ0SPBR,49.676315,13.991222,
CZ0SROR,Rozdalovice-Ruska,50.301983,15.178303,198.0
CZ0STCS,Tobolka-Certovy schody,49.918503,14.094489,420.0
CZ0TBKR,CZ0TBKR,49.502621,18.538532,
CZ0TCER,Cervena hora,49.777142,17.541941,749.0
CZ0TCTN,Cesky Tesin,49.748959,18.609726,285.0
CZ0TFMI,Frydek-Mistek,49.671799,18.351053,290.0
CZ0THAR,Havirov,49.790977,18.406836,260.0
CZ0TKAR,Karvina,49.863796,18.551453,238.0
CZ0TOCB,Ostrava-Ceskobratrsk,49.839870,18.289968,215.0
CZ0TOFF,CZ0TOFF,49.839172,18.263378,
CZ0TOPO,Ostrava-Poruba CHMU,49.825268,18.159264,242.0
CZ0TOPR,Ostrava-Privoz,49.856258,18.269741,207.0
CZ0TORO,Ostrava-Radvanice OZO,49.818558,18.340389,258.0
CZ0TOVK,Opava-Katerinky,49.944988,17.909531,255.0
CZ0TOZR,CZ0TOZR,49.796040,18.247181,
CZ0TRYC,Rychvald,49.871670,18.377254,241.0
CZ0TSTD,Studenka,49.720936,18.089306,231.0
CZ0TTRK,CZ0TTRK,49.672379,18.643007,
CZ0TTRO,Trinec-Kosmos,49.668137,18.677771,320.0
CZ0TVER,CZ0TVER,49.924667,18.422829,
CZ0UCHM,Chomutov,50.467525,13.412656,344.0
CZ0UDCM,Decin,50.774151,14.218794,131.0
CZ0UDOK,Doksany,50.458855,14.170162,158.0
CZ0UKRU,Krupka,50.696671,13.847692,533.0
CZ0ULOM,Lom,50.585766,13.673418,265.0
CZ0ULTT,CZ0ULTT,50.540897,14.119409,
CZ0UMED,Medenec,50.427597,13.130136,827.0
CZ0UMOM,Most,50.510391,13.645229,221.0
CZ0URVH,Rudolice v Horach,50.579861,13.419483,840.0
CZ0USNZ,Sneznik,50.789444,14.086799,590.0
CZ0UTPM,Teplice,50.645302,13.851213,257.0
CZ0UTUS,CZ0UTUS,50.376579,13.327585,
CZ0UULD,Usti n.L.-Vseboricka,50.683125,13.997873,230.0
CZ0UULK,Usti n.L.-Kockov,50.683525,14.041195,367.0
CZ0UULM,CZ0UULM,50.661095,14.043063,
CZ0ZSNV,Stitna n.Vlari,49.047825,18.007809,600.0
